,Location ID,Place ID,Governorate,District,Location Name,Arabic Name,Latitude,Longitude,Families,Individuals,Anbar,Babylon,Baghdad,Basrah,Dahuk,Diyala,Erbil,Kerbala,Kirkuk,Missan,Muthanna,Najaf,Ninewa,Qadissiya,Salahal Din,Sulaymaniyah,Thi Qar,Wassit,Camp,Hostfamilies,Hotel Motel,Informalsettlements,Own Property,Other,Religiousbuilding,Rented pre Apr 2019,Rented Habitable,Rented Uninhabitable,Schoolbuilding,Unfinishedbuilding,Unknownsheltertype,Pre June14 Period of displacement,June July14 Period of displacement,August14 Period of displacement,Post September 14 Period of displacement,Post April15 Period of displacement,Post March 16 Period of displacement,Post 17 October 16 Period of displacement,July 17 Period of displacement,Jan19,date
41,1103017.0,8656.0,Dahuk,Sumel,Khanke,مخيم خانكي,36.7786621516,42.7746618699,650.0,3900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,650.0,0.0,0.0,0.0,0.0,0.0,650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,650.0,0.0,0.0,0.0,0.0,0.0,0.0,"Sep 01, 2014"
42,1103020.0,8873.0,Dahuk,Sumel,Misereek,مسيريك,36.8625503803,42.8052015326,1520.0,9120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1520.0,0.0,0.0,0.0,0.0,0.0,0.0,330.0,0.0,100.0,0.0,0.0,200.0,45.0,0.0,0.0,470.0,375.0,0.0,0.0,0.0,1520.0,0.0,0.0,0.0,0.0,0.0,0.0,"Sep 01, 2014"
43,1103023.0,7989.0,Dahuk,Sumel,Seje,سيجي,36.9132638807,42.8853381925,400.0,2400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,50.0,30.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,"Sep 01, 2014"
44,1103024.0,8336.0,Dahuk,Sumel,Semel,سيميل,36.8570167451,42.8572455505,3711.0,22266.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3700.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,81.0,1500.0,0.0,0.0,600.0,15.0,0.0,0.0,280.0,1200.0,0.0,0.0,11.0,3700.0,0.0,0.0,0.0,0.0,0.0,0.0,"Sep 01, 2014"
45,1103025.0,8369.0,Dahuk,Sumel,Shariya,شاريا,36.7861301566,42.9737871575,4500.0,27000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4500.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,478.0,0.0,0.0,0.0,722.0,1500.0,0.0,0.0,0.0,4500.0,0.0,0.0,0.0,0.0,0.0,0.0,"Sep 01, 2014"
46,1103031.0,24190.0,Dahuk,Sumel,Faida-Gulan,فايدة-كولان,36.862567,42.811408,670.0,4020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670.0,0.0,0.0,0.0,0.0,0.0,0.0,172.0,0.0,30.0,0.0,0.0,150.0,28.0,0.0,0.0,220.0,70.0,0.0,0.0,0.0,670.0,0.0,0.0,0.0,0.0,0.0,0.0,"Sep 01, 2014"
47,1103032.0,24189.0,Dahuk,Sumel,Faida-Rezan,فايدة-ريزان,36.864499,42.802017,680.0,4080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,0.0,110.0,0.0,0.0,160.0,20.0,0.0,0.0,115.0,100.0,0.0,0.0,0.0,680.0,0.0,0.0,0.0,0.0,0.0,0.0,"Sep 01, 2014"
48,1104001.0,8103.0,Dahuk,Zakho,Abbasiya,عباسية,37.14538316,42.70355785,908.0,5448.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,28.0,0.0,0.0,0.0,230.0,122.0,0.0,0.0,330.0,100.0,0.0,8.0,0.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,"Sep 01, 2014"
49,1104003.0,23690.0,Dahuk,Zakho,Bajid Kandal Collective-1,مخيم باجت كندال 1,37.05,42.45,1500.0,9000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,"Sep 01, 2014"
50,1104004.0,24130.0,Dahuk,Zakho,Barzan,بارزان,37.14282464,42.64838838,475.0,2850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,15.0,0.0,0.0,0.0,165.0,10.0,0.0,0.0,115.0,150.0,0.0,0.0,0.0,475.0,0.0,0.0,0.0,0.0,0.0,0.0,"Sep 01, 2014"
51,1104005.0,8849.0,Dahuk,Zakho,Batifa,باتيفا,37.1760202601,43.0110555215,1700.0,10200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,100.0,0.0,0.0,350.0,0.0,0.0,0.0,376.0,850.0,0.0,0.0,0.0,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,"Sep 01, 2014"
