id,year,active_year,start_year,end_year,type_of_violence,conflict_new_id,conflict_name,dyad_new_id,dyad_name,side_a_new_id,gwnoa,side_a,side_b_new_id,gwnob,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,iso3,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,low,best,high
,#date+year,,#date+year+start,#date+year+end,,,,,,,,#group+name+first,,,#group+name+second,,#meta+source,,,#description,,,#loc+name,#adm1+name,#adm2+name,#geo+lat,#geo+lon,,,#country+name,,#country+code,#region+name,,,#date+start,#date+end,,,,,,#affected+killed,
63131,2013,1,2013,2013,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,1,"""Agence France Presse,2013-07-22,Fierce assaults on Iraq prisons kill at least 41""",Agence France Presse,2013-07-22,Fierce assaults on Iraq prisons kill at least 41,Officials,1,Abū Ghurayb town,Baghdād province,Abū Ghurayb district,33.307031,44.186945,POINT (44.186945 33.307031),177569,Iraq,645,IRQ,Middle East,1,2,2013-07-21,2013-07-22,4,0,0,10,14,14,14
62484,2013,1,2013,2013,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,1,"""Agence France Presse,2013-07-22,Fierce assault on Iraq jails kills at least 12: officials""",Agence France Presse,2013-07-22,Fierce assault on Iraq jails kills at least 12: officials,Officials,2,Tājī town,Baghdād province,Tājī district,33.529444,44.2775,POINT (44.277500 33.529444),178289,Iraq,645,IRQ,Middle East,1,2,2013-07-21,2013-07-22,5,3,0,0,8,8,8
62485,2013,1,2013,2013,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,1,"""Agence France Presse,2013-07-22,Fierce assault on Iraq jails kills at least 12: officials""",Agence France Presse,2013-07-22,Fierce assault on Iraq jails kills at least 12: officials,Officials,1,Abū Ghurayb town,Baghdād province,Abū Ghurayb district,33.307031,44.186945,POINT (44.186945 33.307031),177569,Iraq,645,IRQ,Middle East,1,2,2013-07-21,2013-07-22,7,0,0,0,7,7,7
62486,2013,1,2013,2013,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,1,"""Agence France Presse,2013-07-22,Fierce assaults on Iraq prisons kill at least 41""",Agence France Presse,2013-07-22,Fierce assaults on Iraq prisons kill at least 41,Officials,2,Tājī town,Baghdād province,Tājī district,33.529444,44.2775,POINT (44.277500 33.529444),178289,Iraq,645,IRQ,Middle East,1,2,2013-07-21,2013-07-22,4,0,0,11,15,15,15
63135,2013,1,2013,2013,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,2,"""Reuters News,2013-10-22,UPDATE 1-Militants target Iraq security forces in checkpoint attacks"";""Agence France Presse,2013-10-23,Suicide bombers, gunmen kill 28 in Iraq""",Reuters News;Agence France Presse,2013-10-22;2013-10-23,"UPDATE 1-Militants target Iraq security forces in checkpoint attacks;Suicide bombers, gunmen kill 28 in Iraq",Police,1,Ar Ruţbah town,Al Anbār province,Qaḑā’ ar Ruţbah,33.037183,40.285862,POINT (40.285862 33.037183),177561,Iraq,645,IRQ,Middle East,1,2,2013-10-22,2013-10-23,18,1,0,0,19,19,19
63140,2013,1,2013,2013,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,1,"""Agence France Presse,2013-10-23,Suicide bombers, gunmen kill 28 in Iraq""",Agence France Presse,2013-10-23,"Suicide bombers, gunmen kill 28 in Iraq",Officials and doctors,2,Ar Ruţbah town,Al Anbār province,Qaḑā’ ar Ruţbah,33.037183,40.285862,POINT (40.285862 33.037183),177561,Iraq,645,IRQ,Middle East,1,2,2013-10-22,2013-10-23,0,1,3,0,4,4,4
114869,2014,1,2014,2014,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,2,"""Reuters News,2014-06-22,WRAPUP 1-Sunni insurgents capture three towns in Iraq's Anbar -sources"";""Agence France Presse,2014-06-22,Sunni militants seize more Iraq towns as US presses unity""",Reuters News;Agence France Presse,2014-06-22;2014-06-22,WRAPUP 1-Sunni insurgents capture three towns in Iraq's Anbar -sources;Sunni militants seize more Iraq towns as US presses unity,Witnesses and police ,1,Al ‘Alam town,Şalāḩ ad Dīn province,Qaḑā’ Tikrīt,34.644722,43.7,POINT (43.700000 34.644722),179728,Iraq,645,IRQ,Middle East,1,2,2014-06-21,2014-06-22,1,2,0,0,3,3,3
115431,2014,1,2014,2014,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,1,"""Reuters News,2014-07-04,WRAPUP 1-Iraq army retakes Saddam Hussein's home village from Islamist rebels""",Reuters News,2014-07-04,WRAPUP 1-Iraq army retakes Saddam Hussein's home village from Islamist rebels,"State media, police and local inhabitants",1,Al ‘Awjā’ town,Şalāḩ ad Dīn province,Qaḑā’ Tikrīt,34.533333,43.733333,POINT (43.733333 34.533333),179728,Iraq,645,IRQ,Middle East,1,2,2014-07-03,2014-07-04,0,3,0,0,3,3,30
120370,2014,1,2014,2014,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,1,"""Agence France Presse,2014-07-17,Iraq forces battle militants in north and east""",Agence France Presse,2014-07-17,Iraq forces battle militants in north and east,A senior security source,1,Kirkūk town,Kirkūk province,Qaḑā’ Kirkūk,35.468056,44.392222,POINT (44.392222 35.468056),180449,Iraq,645,IRQ,Middle East,1,2,2014-07-16,2014-07-17,2,20,0,0,22,22,22
196995,2015,1,2015,2015,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,1,"""Reuters News,2015-04-19,Iraqi Kurdish forces widen buffer around oil-rich city of Kirkuk""",Reuters News,2015-04-19,Iraqi Kurdish forces widen buffer around oil-rich city of Kirkuk,Kurdish authorities ,3,Qaḑā’ Kirkūk,Kirkūk province,Qaḑā’ Kirkūk,35.5,44.3,POINT (44.300000 35.500000),181169,Iraq,645,IRQ,Middle East,1,2,2015-04-18,2015-04-19,0,35,0,0,35,35,35
197170,2015,1,2015,2015,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,2,"""Reuters News,2015-06-04,Air strike in north Iraq killed dozens, including civilians, residents say"";""airwars.org,2015-06-03,June 3rd, 2015: Al Hawija, Kirkuk province, Iraq""",Reuters News;airwars.org,2015-06-04;2015-06-03,"Air strike in north Iraq killed dozens, including civilians, residents say;June 3rd, 2015: Al Hawija, Kirkuk province, Iraq",witnesses and security sources ,1,Ḩawījah town,Kirkūk province,Qaḑā’ al Ḩawījah,35.324934,43.768621,POINT (43.768621 35.324934),180448,Iraq,645,IRQ,Middle East,1,2,2015-06-02,2015-06-03,0,24,6,44,74,74,74
224788,2016,1,2016,2016,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,5,"""Reuters News,2016-05-13,Shooting in northern Iraqi town kills 12 - police, hospital sources"";""Reuters News,2016-05-13,Suicide bombing in northern Iraq kills four security personnel, sources say"";""Agence France Presse,2016-05-13,Gun, grenade and bomb attack kills 16 north of Baghdad"";""Reuters News,2016-05-13,Suicide bombing in northern Iraq kills four security personnel, sources say"";""Agence France Presse,2016-05-13,Gun, grenade and bomb attack kills 16 north of Baghdad""",Reuters News;Reuters News;Agence France Presse;Reuters News;Agence France Presse,2016-05-13;2016-05-13;2016-05-13;2016-05-13;2016-05-13,"Shooting in northern Iraqi town kills 12 - police, hospital sources;Suicide bombing in northern Iraq kills four security personnel, sources say;Gun, grenade and bomb attack kills 16 north of Baghdad;Suicide bombing in northern Iraq kills four security personnel, sources say;Gun, grenade and bomb attack kills 16 north of Baghdad","Police and hospital sources, Ammar Hekmat al-Baldawi, a deputy governor of Salaheddin province",1,Balad town,Şalāḩ ad Dīn province,Qaḑā’ Balad,34.014846,44.145737,POINT (44.145737 34.014846),179009,Iraq,645,IRQ,Middle East,1,2,2016-05-12,2016-05-13,4,4,0,12,20,20,20
225006,2016,1,2016,2016,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,5,"""Reuters News,2016-05-25,UPDATE 2-Top Shi'ite cleric urges restraint in assault on Iraq's Falluja"";""Reuters News,2016-05-27,Islamic State commander in Falluja killed, U.S. military says"";""Reuters News,2016-05-27,Islamic State commander in Falluja killed, U.S. military says"";""Agence France Presse,2016-05-27,US strikes kill Fallujah's IS commander, dozens more fighters: coalition"";""BBC Monitoring Middle East,2016-05-29,Iraqi source confirms killing of IS leader in Fallujah - website""",Reuters News;Reuters News;Reuters News;Agence France Presse;BBC Monitoring Middle East,2016-05-25;2016-05-27;2016-05-27;2016-05-27;2016-05-29,"UPDATE 2-Top Shi'ite cleric urges restraint in assault on Iraq's Falluja;Islamic State commander in Falluja killed, U.S. military says;Islamic State commander in Falluja killed, U.S. military says;US strikes kill Fallujah's IS commander, dozens more fighters: coalition;Iraqi source confirms killing of IS leader in Fallujah - website","A Falluja hospital source, Baghdad-based US Colonel Steve Warren ",1,Al Fallūjah town,Al Anbār province,Qaḑā’ al Fallūjah,33.355813,43.786124,POINT (43.786124 33.355813),177568,Iraq,645,IRQ,Middle East,1,2,2016-05-23,2016-05-27,0,20,0,30,50,50,71
219431,2016,1,2016,2016,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,1,"""SOHR,2016-06-01,Iraq: Daesh commanders killed in airstrike near Iraqi-Syrian border""",SOHR,2016-06-01,Iraq: Daesh commanders killed in airstrike near Iraqi-Syrian border,SOHR,2,Xazir village,Nīnawá province,Qaḑā’ al Mawşil,36.641426,43.474231,POINT (43.474231 36.641426),182607,Iraq,645,IRQ,Middle East,1,2,2016-05-30,2016-05-31,4,140,0,0,144,144,144
224636,2016,1,2016,2016,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,5,"""Airwars,2016-06-29,June 28th-29th 2016: Fallujah, Anbar province, Iraq"";""Reuters News,2016-06-29,US-led strikes pound Islamic State in Iraq, kill 250 fighters"";""Agence France Presse,2016-06-30,Iraq says strikes destroy 260 IS vehicles fleeing Fallujah"";""Agence France Presse,2016-06-30,Iraq says 260 IS vehicles destroyed in Fallujah flight"";""Associated Press Newswires,2016-06-30,Iraq airstrikes kill scores of IS fighters fleeing Fallujah""",Airwars;Reuters News;Agence France Presse;Agence France Presse;Associated Press Newswires,2016-06-29;2016-06-29;2016-06-30;2016-06-30;2016-06-30,"June 28th-29th 2016: Fallujah, Anbar province, Iraq;US-led strikes pound Islamic State in Iraq, kill 250 fighters;Iraq says strikes destroy 260 IS vehicles fleeing Fallujah;Iraq says 260 IS vehicles destroyed in Fallujah flight;Iraq airstrikes kill scores of IS fighters fleeing Fallujah","U.S. officials, Iraqi officers, US military blog War Is Boring, Iraqi MoD, Iraqi PMI, Joint Operations Command",2,Al Fallūjah town,Al Anbār province,Qaḑā’ al Fallūjah,33.355813,43.786124,POINT (43.786124 33.355813),177568,Iraq,645,IRQ,Middle East,1,2,2016-06-28,2016-06-29,0,150,0,0,150,150,150
122144,2004,1,2004,2004,1,259,Iraq: Government,13891,Government of Iraq - al-Mahdi Army,116,645.0,Government of Iraq,5659,,al-Mahdi Army,-1,r 11/5,,,,,1,Al Kūfah town,An Najaf province,Qaḑā’ al Kūfah,32.034721,44.403332,POINT (44.403332 32.034721),176129,Iraq,645,IRQ,Middle East,1,2,2004-05-10,2004-05-11,0,13,0,0,13,13,13
245037,2017,1,2017,2017,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,1,"""Associated Press Newswires,2017-01-09,Battling IS, Iraq troops reach bank of Tigris River in Mosul""",Associated Press Newswires,2017-01-09,"Battling IS, Iraq troops reach bank of Tigris River in Mosul",Army,1,Mosul town,Nīnawá province,Qaḑā’ al Mawşil,36.335,43.118889,POINT (43.118889 36.335000),181887,Iraq,645,IRQ,Middle East,1,2,2017-01-08,2017-01-09,0,37,0,0,37,37,37
159638,1997,1,1997,1997,1,354,Turkey: Kurdistan,781,Government of Turkey - PKK,115,640.0,Government of Turkey,323,,PKK,-1,"TRT TV, Ankara, in Turkish 2100 gmt 4 Jun 97",,,,,5,Northern Iraq,,,36.166667,42.583333,POINT (42.583333 36.166667),181886,Iraq,645,IRQ,Middle East,1,1,1997-06-04,1997-06-04,0,65,0,0,65,65,65
108194,2012,1,2012,2012,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,-1,"Agence France Presse, 2012-06-13, Iraq attacks kill 72 during Shiite pilgrimage",,,,Security and medical officials,2,Ba‘qūbah town,Diyālá province,Qaḑā’ Ba‘qūbah,33.746595,44.643663,POINT (44.643663 33.746595),178290,Iraq,645,IRQ,Middle East,1,1,2012-06-13,2012-06-13,0,0,0,4,4,4,4
108207,2012,1,2012,2012,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,-1,"Agence France Presse, 2012-06-13, Iraq attacks kill 72 during Shiite pilgrimage",,,,Interior ministry official and a medic,1,Baghdād city,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,IRQ,Middle East,1,1,2012-06-13,2012-06-13,0,0,0,5,5,5,5
227252,2016,1,2016,2016,3,506,IS - Civilians,973,IS - Civilians,234,,IS,1,,Civilians,1,"""Human Rights Watch,2016-06-09,Iraq: Fallujah Abuses Test Control of Militias Investigate Government Command Responsibility; ISIS Stops Civilians From Fleeing""",Human Rights Watch,2016-06-09,Iraq: Fallujah Abuses Test Control of Militias Investigate Government Command Responsibility; ISIS Stops Civilians From Fleeing,Witness,3,Qaḑā’ al Fallūjah,Al Anbār province,Qaḑā’ al Fallūjah,33.3,43.8,POINT (43.800000 33.300000),177568,Iraq,645,IRQ,Middle East,1,1,2016-05-10,2016-05-10,0,0,25,0,25,25,25
225500,2016,1,2016,2016,3,506,IS - Civilians,973,IS - Civilians,234,,IS,1,,Civilians,3,"""Reuters News,2016-06-07,Car bomb kills at least five, wounds 10 in Iraq's Kerbala: security officer"";""Agence France Presse,2016-06-07,Rare IS bombing in Iraq's Karbala kills three"";""Associated Press Newswires,2016-06-07,Car bomb in Shiite holy city in Iraq kills 10""",Reuters News;Agence France Presse;Associated Press Newswires,2016-06-07;2016-06-07;2016-06-07,"Car bomb kills at least five, wounds 10 in Iraq's Kerbala: security officer;Rare IS bombing in Iraq's Karbala kills three;Car bomb in Shiite holy city in Iraq kills 10",Official at the governorate's health directorate ,1,Karbalā’ town,Karbalā’ province,Qaḑā Karbalā’,32.597902,44.016482,POINT (44.016482 32.597902),176849,Iraq,645,IRQ,Middle East,1,1,2016-06-07,2016-06-07,0,0,0,3,3,3,3
233400,2016,1,2016,2016,3,506,IS - Civilians,973,IS - Civilians,234,,IS,1,,Civilians,1,"""Associated Press Newswires,2016-11-13,Iraqi troops enter town of famed ancient ruins near Mosul""",Associated Press Newswires,2016-11-13,Iraqi troops enter town of famed ancient ruins near Mosul,Police and health officials ,1,Baghdād city,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,IRQ,Middle East,1,1,2016-11-13,2016-11-13,0,0,2,0,2,2,2
238324,2017,1,2017,2017,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,1,"""Associated Press Newswires,2017-01-02,IS suicide bomber kills 36 in Baghdad market""",Associated Press Newswires,2017-01-02,IS suicide bomber kills 36 in Baghdad market,medics and police officials,1,Baghdād city,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,IRQ,Middle East,1,1,2017-01-02,2017-01-02,0,0,0,0,0,0,20
239729,2017,1,2017,2017,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,1,"""BBC Monitoring Middle East,2017-06-19,Iraqi forces advance in Mosul's Old City""",BBC Monitoring Middle East,2017-06-19,Iraqi forces advance in Mosul's Old City,Federal Police Chief Lt-Gen Raed Jawdat,1,Mosul town,Nīnawá province,Qaḑā’ al Mawşil,36.335,43.118889,POINT (43.118889 36.335000),181887,Iraq,645,IRQ,Middle East,1,1,2017-06-19,2017-06-19,0,15,0,0,15,15,15
122271,2004,1,2004,2004,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,-1,r 30/9,,,,,1,Tall ‘Afar town,Nīnawá province,Qaḑā’ Tall ‘Afar,36.379134,42.448065,POINT (42.448065 36.379134),181885,Iraq,645,IRQ,Middle East,1,1,2004-09-30,2004-09-30,0,0,4,0,4,4,4
122273,2004,1,2004,2004,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,-1,r 30/9,,,,,1,Baghdād city,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,IRQ,Middle East,1,1,2004-09-30,2004-09-30,0,0,0,41,41,41,41
121501,2003,1,2003,2003,1,420,"Australia, United Kingdom, United States - Iraq",883,"Government of Australia, Government of United Kingdom, Government of United States of America - Government of Iraq",3822,2.0,"Government of Australia, Government of United Kingdom, Government of United States of America",116,645.0,Government of Iraq,-1,Reuters 2003-04-03,,,,US military,2,Baghdād city,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,IRQ,Middle East,1,2,2003-04-02,2003-04-03,320,0,0,0,320,320,320
122098,2003,1,2003,2003,1,420,"Australia, United Kingdom, United States - Iraq",883,"Government of Australia, Government of United Kingdom, Government of United States of America - Government of Iraq",3822,2.0,"Government of Australia, Government of United Kingdom, Government of United States of America",116,645.0,Government of Iraq,-1,NA,,,,NA,6,Iraq,,,33.0,44.0,POINT (44.000000 33.000000),177569,Iraq,645,IRQ,Middle East,2,4,2003-03-17,2003-04-09,0,0,0,6573,6610,6573,11659
121166,2003,1,2003,2003,1,420,"Australia, United Kingdom, United States - Iraq",883,"Government of Australia, Government of United Kingdom, Government of United States of America - Government of Iraq",3822,2.0,"Government of Australia, Government of United Kingdom, Government of United States of America",116,645.0,Government of Iraq,-1,Reuters 2003-03-20,,,,Iraqi govt,6,Iraq,,,33.0,44.0,POINT (44.000000 33.000000),177569,Iraq,645,IRQ,Middle East,1,1,2003-03-20,2003-03-20,4,0,0,0,4,4,4
121299,2003,1,2003,2003,1,420,"Australia, United Kingdom, United States - Iraq",883,"Government of Australia, Government of United Kingdom, Government of United States of America - Government of Iraq",3822,2.0,"Government of Australia, Government of United Kingdom, Government of United States of America",116,645.0,Government of Iraq,-1,Reuters 2003-03-20,,,,Iraqi govt,1,Baghdād city,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,IRQ,Middle East,1,1,2003-03-20,2003-03-20,0,0,1,0,1,1,1
121311,2003,1,2003,2003,1,420,"Australia, United Kingdom, United States - Iraq",883,"Government of Australia, Government of United Kingdom, Government of United States of America - Government of Iraq",3822,2.0,"Government of Australia, Government of United Kingdom, Government of United States of America",116,645.0,Government of Iraq,-1,Reuters 2003-03-20,,,,colleagues,2,Baghdād city,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,IRQ,Middle East,1,1,2003-03-20,2003-03-20,0,0,1,0,1,1,1
121309,2003,1,2003,2003,1,420,"Australia, United Kingdom, United States - Iraq",883,"Government of Australia, Government of United Kingdom, Government of United States of America - Government of Iraq",3822,2.0,"Government of Australia, Government of United Kingdom, Government of United States of America",116,645.0,Government of Iraq,-1,Reuters 2003-03-21,,,,US officers,1,Umm Qaşr town,Al Başrah  province,Al Fāw district,30.036204,47.919506,POINT (47.919506 30.036204),173256,Iraq,645,IRQ,Middle East,1,1,2003-03-21,2003-03-21,0,0,0,2,2,2,2
121389,2003,1,2003,2003,1,420,"Australia, United Kingdom, United States - Iraq",883,"Government of Australia, Government of United Kingdom, Government of United States of America - Government of Iraq",3822,2.0,"Government of Australia, Government of United Kingdom, Government of United States of America",116,645.0,Government of Iraq,-1,Reuters 2003-03-22,,,,Defense Dept.,6,Iraq,,,33.0,44.0,POINT (44.000000 33.000000),177569,Iraq,645,IRQ,Middle East,1,1,2003-03-21,2003-03-21,0,2,0,0,2,2,2
